BLC_ID;BLC_NAME;NADSKUPINA_ID;NADSKUPINA_NAME;SPU_ID;SPU_NAME;PU_ID;PU_NAME;POL_ID;POL_NAME;PRG_ID;PRG_NAME;POD_ID;POD_NAME;SP2013
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2334;Agencija Republike Slovenije za okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1501;Urejanje sistema in podporne dejavnosti na podroèju okoljske politike;150105;Spremljanje potresne dejavnosti;95300
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2334;Agencija Republike Slovenije za okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1501;Urejanje sistema in podporne dejavnosti na podroèju okoljske politike;150106;Podporne dejavnosti na podroèju okoljske politike;14706486,5
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2334;Agencija Republike Slovenije za okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1502;Trajnostna raba voda in upravljanje z vodami;150201;Upravljanje z vodami;9248675,23
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2334;Agencija Republike Slovenije za okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1503;Zmanjševanje in prepreèevanje emisij v zrak;150301;Kakovost zraka;190200
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2334;Agencija Republike Slovenije za okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1504;Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot;150401;Ohranjanje biotske raznovrstnosti in varstvo naravnih vrednot;812000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2334;Agencija Republike Slovenije za okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1505;Ravnanje z odpadki;150501;Ravnanje z odpadki;58000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2335;Uprava Republike Slovenije za jedrsko varnost;03;ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE;0303;Mednarodno razvojno sodelovanje in humanitarna pomoè;030302;Èlanstvo v mednarodnih institucijah;248415
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2335;Uprava Republike Slovenije za jedrsko varnost;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1506;Jedrska varnost;150601;Jedrska varnost;1851060,92
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2336;Inšpektorat Republike Slovenije za kmetijstvo in okolje;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1106;Varna hrana in veterinarstvo;110603;Nadzor in monitoringi živil in krme;5668875
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2336;Inšpektorat Republike Slovenije za kmetijstvo in okolje;15;VAROVANJE OKOLJA IN OKOLJSKA INFRASTRUKTURA;1501;Urejanje sistema in podporne dejavnosti na podroèju okoljske politike;150107;Nadzor na podroèju okolja in narave;94038
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2337;Uprava Republike Slovenije za varno hrano, veterinarstvo in varstvo rastlin;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1106;Varna hrana in veterinarstvo;110601;Izboljšanje kakovosti hrane;754488
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2337;Uprava Republike Slovenije za varno hrano, veterinarstvo in varstvo rastlin;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1106;Varna hrana in veterinarstvo;110602;Zdravstveno varstvo rastlin in živali;16970455,12
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;233;MINISTRSTVO ZA KMETIJSTVO IN OKOLJE;2337;Uprava Republike Slovenije za varno hrano, veterinarstvo in varstvo rastlin;11;KMETIJSTVO, GOZDARSTVO, RIBIŠTVO IN PREHRANA;1106;Varna hrana in veterinarstvo;110603;Nadzor in monitoringi živil in krme;17578294,71
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;12;VIRI ENERGIJE IN ENERGETSKA UÈINKOVITOST;1201;Urejanje sistema in podporne dejavnosti na podroèju energetike;120101;Urejanje in razvoj na podroèju energetike;5534763,77
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;12;VIRI ENERGIJE IN ENERGETSKA UÈINKOVITOST;1202;Oskrba z energijo in energetska uèinkovitost;120201;Obnovljivi viri energije;858707,1
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;12;VIRI ENERGIJE IN ENERGETSKA UÈINKOVITOST;1202;Oskrba z energijo in energetska uèinkovitost;120202;Uèinkovita raba energije;64736599,9
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;12;VIRI ENERGIJE IN ENERGETSKA UÈINKOVITOST;1202;Oskrba z energijo in energetska uèinkovitost;120203;Proizvodnja energije in razvoj energetskih omrežij;68832
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;12;VIRI ENERGIJE IN ENERGETSKA UÈINKOVITOST;1203;Gospodarjenje in raziskovanje mineralnih surovin;120301;Gospodarjenje z mineralnimi surovinami;5000000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;13;PROMET IN PROMETNA INFRASTRUKTURA;1301;Urejanje sistema in podporne dejavnosti na podroèju prometa;130101;Urejanje in razvoj na podroèju prometa in prometne infrastrukture;7486493,85
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;13;PROMET IN PROMETNA INFRASTRUKTURA;1302;Cestni promet in infrastruktura;130203;Razvoj avtocestnega in cestnega omrežja;32357602,03
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;13;PROMET IN PROMETNA INFRASTRUKTURA;1303;Železniški promet in infrastruktura;130301;Urejanje sistema železniškega prometa;2061251
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;13;PROMET IN PROMETNA INFRASTRUKTURA;1303;Železniški promet in infrastruktura;130302;Vzdrževanje javne železniške infrastrukture;70187590
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;13;PROMET IN PROMETNA INFRASTRUKTURA;1303;Železniški promet in infrastruktura;130303;Investicijska dejavnost na železniški infrastrukturi;191863607,7
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;13;PROMET IN PROMETNA INFRASTRUKTURA;1303;Železniški promet in infrastruktura;130304;Zagotavljanje varnosti v železniškem prometu;41200000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;13;PROMET IN PROMETNA INFRASTRUKTURA;1304;Zraèni promet in letališka infrastruktura;130401;Razvoj letališè in letališke infrastrukture;13028959,09
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;13;PROMET IN PROMETNA INFRASTRUKTURA;1304;Zraèni promet in letališka infrastruktura;130402;Razvoj in upravljanje civilnega letalstva;3869803
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;13;PROMET IN PROMETNA INFRASTRUKTURA;1305;Vodni promet in infrastruktura;130501;Razvoj pomorstva in prometa po celinskih vodah;1049000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;13;PROMET IN PROMETNA INFRASTRUKTURA;1306;Trajnostna mobilnost;130601;Upravljanje prometne politike;3190587,7
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;13;PROMET IN PROMETNA INFRASTRUKTURA;1306;Trajnostna mobilnost;130602;Zagotavljanje varnosti v cestnem prometu;3566807
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;13;PROMET IN PROMETNA INFRASTRUKTURA;1306;Trajnostna mobilnost;130603;Integriran sistem javnega potniškega prometa;126870306,7
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;16;PROSTORSKO PLANIRANJE IN STANOVANJSKA DEJAVNOST;1601;Urejanje sistema in podporne dejavnosti na podroèju prostora;160101;Urejanje in administracija na podroèju prostora;4648151,72
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;16;PROSTORSKO PLANIRANJE IN STANOVANJSKA DEJAVNOST;1602;Upravljanje s prostorom;160201;Upravljanje s prostorom;1412391
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2430;Ministrstvo za infrastrukturo in prostor;16;PROSTORSKO PLANIRANJE IN STANOVANJSKA DEJAVNOST;1603;Stanovanjska dejavnost;160301;Stanovanjska dejavnost;715000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2431;Direkcija Republike Slovenije za ceste;13;PROMET IN PROMETNA INFRASTRUKTURA;1301;Urejanje sistema in podporne dejavnosti na podroèju prometa;130101;Urejanje in razvoj na podroèju prometa in prometne infrastrukture;3599472
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2431;Direkcija Republike Slovenije za ceste;13;PROMET IN PROMETNA INFRASTRUKTURA;1302;Cestni promet in infrastruktura;130201;Upravljanje in tekoèe vzdrževanje državnih cest;79453725
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2431;Direkcija Republike Slovenije za ceste;13;PROMET IN PROMETNA INFRASTRUKTURA;1302;Cestni promet in infrastruktura;130202;Investicijsko vzdrževanje in gradnja državnih cest;88530784
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2432;Uprava Republike Slovenije za pomorstvo;13;PROMET IN PROMETNA INFRASTRUKTURA;1305;Vodni promet in infrastruktura;130502;Pristaniška infrastruktura;3839412
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2432;Uprava Republike Slovenije za pomorstvo;13;PROMET IN PROMETNA INFRASTRUKTURA;1305;Vodni promet in infrastruktura;130503;Nadzor in varnost vodnega prometa;3345320
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2432;Uprava Republike Slovenije za pomorstvo;19;IZOBRAŽEVANJE IN ŠPORT;1904;Srednje splošno in poklicno šolstvo ;190403;Izobraževanje in usposabljanje pomoršèakov;20000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2433;Geodetska uprava Republike Slovenije;16;PROSTORSKO PLANIRANJE IN STANOVANJSKA DEJAVNOST;1601;Urejanje sistema in podporne dejavnosti na podroèju prostora;160102;Urejanje in administracija na podroèju geodezije in nepremièninskih evidenc;15344502
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2433;Geodetska uprava Republike Slovenije;16;PROSTORSKO PLANIRANJE IN STANOVANJSKA DEJAVNOST;1604;Geodezija in nepremièninske evidence;160401;Geodezija in nepremièninske evidence;5520634
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2434;Inšpektorat Republike Slovenije za promet, energetiko in prostor;12;VIRI ENERGIJE IN ENERGETSKA UÈINKOVITOST;1201;Urejanje sistema in podporne dejavnosti na podroèju energetike;120102;Nadzor na podroèju energetike;1492196,01
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2434;Inšpektorat Republike Slovenije za promet, energetiko in prostor;13;PROMET IN PROMETNA INFRASTRUKTURA;1301;Urejanje sistema in podporne dejavnosti na podroèju prometa;130102;Nadzor na podroèju prometa;2137794,75
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;243;MINISTRSTVO ZA INFRASTRUKTURO IN PROSTOR;2434;Inšpektorat Republike Slovenije za promet, energetiko in prostor;16;PROSTORSKO PLANIRANJE IN STANOVANJSKA DEJAVNOST;1601;Urejanje sistema in podporne dejavnosti na podroèju prostora;160103;Nadzor  na podroèju prostora;4300993,24
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;10;TRG DELA IN DELOVNI POGOJI;1001;Urejanje sistema in podporne dejavnosti na podroèju trga dela ter storitve za trg dela;100101;Urejanje in nadzor na podroèju dela;133000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;10;TRG DELA IN DELOVNI POGOJI;1001;Urejanje sistema in podporne dejavnosti na podroèju trga dela ter storitve za trg dela;100102;Podporna dejavnost trga dela;3953221,8
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;10;TRG DELA IN DELOVNI POGOJI;1001;Urejanje sistema in podporne dejavnosti na podroèju trga dela ter storitve za trg dela;100103;Storitve trga dela;33334509,82
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;10;TRG DELA IN DELOVNI POGOJI;1002;APZ - Usposabljanje in izobraževanje;100201;Usposabljanje in izobraževanje;19333767,38
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;10;TRG DELA IN DELOVNI POGOJI;1002;APZ - Usposabljanje in izobraževanje;100202;Razvoj kadrov;3552700,67
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;10;TRG DELA IN DELOVNI POGOJI;1004;APZ - Spodbude za zaposlovanje;100401;Spodbude za zaposlovanje;51806209,41
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;10;TRG DELA IN DELOVNI POGOJI;1005;APZ - Kreiranje delovnih mest;100501;Kreiranje delovnih mest;43334679,38
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;10;TRG DELA IN DELOVNI POGOJI;1005;APZ - Kreiranje delovnih mest;100502;Podpora zaposlovanju in rehabilitaciji invalidov;7488601
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;10;TRG DELA IN DELOVNI POGOJI;1007;PPZ - Varstvo brezposelnih oseb;100701;Denarna nadomestila brezposelnim;268842291
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;18;KULTURA IN CIVILNA DRUŽBA;1802;Ohranjanje kulturne dedišèine;180203;Vojna grobišèa;722482
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;18;KULTURA IN CIVILNA DRUŽBA;1804;Podpora nevladnim organizacijam in civilni družbi;180405;Enake možnosti;132000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;18;KULTURA IN CIVILNA DRUŽBA;1804;Podpora nevladnim organizacijam in civilni družbi;180406;Podpora nevladnim organizacijam na podroèju vojne zakonodaje;1120334
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;19;IZOBRAŽEVANJE IN ŠPORT;1907;Državne štipendije, štipendije za nadarjene ter nagrade za trajnostni razvoj;190701;Štipendije;88195041
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;19;IZOBRAŽEVANJE IN ŠPORT;1908;Pomoèi šolajoèim ;190801;Prehrana študentov, dijakov in uèencev;17522531
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2001;Urejanje sistema in podporne dejavnosti na podroèju socialne varnosti;200101;Podporne dejavnosti na podroèju dela, družine ter socialnih zadev;16908353
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2001;Urejanje sistema in podporne dejavnosti na podroèju socialne varnosti;200102;Dejavnost zunanjih izvajalcev na podroèju socialnega varstva;1268365
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2002;Socialne pomoèi in nadomestila neposredno upravièencem;200201;Denarna socialna pomoè;185858987
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2002;Socialne pomoèi in nadomestila neposredno upravièencem;200202;Varstvo duševno in telesno prizadetih;28549222
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2002;Socialne pomoèi in nadomestila neposredno upravièencem;200203;Pravice po vojni zakonodaji;58748200
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2003;Socialno varstvene storitve ;200301;Centri za socialno delo;39737068
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2003;Socialno varstvene storitve ;200302;Varstveno delovni centri;26690226
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2003;Socialno varstvene storitve ;200303;Zavodi za usposabljanje;13621339
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2003;Socialno varstvene storitve ;200304;Varstvo pravic oseb s težavami v duševnem zdravju;150000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2004;Programi socialnega varstva in izenaèevanje možnosti za invalide;200401;Programi socialnega varstva;15184549
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2004;Programi socialnega varstva in izenaèevanje možnosti za invalide;200402;Izenaèevanje možnosti za invalide;8113726
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2005;Družinski prejemki in starševska nadomestila;200501;Družinski prejemki in starševska nadomestila;607195108,2
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2006;Programi v pomoè družini;200601;Programi v pomoè družini;2932058
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2007;Rejništvo;200701;Rejništvo;7079672
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2008;Dolgotrajna oskrba;200801;Dolgotrajna oskrba;6830535
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2008;Dolgotrajna oskrba;200802;Spodbujanje izvajanja storitve pomoè na domu;875792
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2611;Ministrstvo za delo, družino in socialne zadeve;20;SOCIALNA VARNOST;2009;Varstvo obolelih in bolniška nadomestila;200901;Plaèilo odškodnin obolelim za azbestozo;650000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;26;MINISTRSTVO ZA DELO, DRUŽINO IN SOCIALNE ZADEVE;2613;Inšpektorat RS za delo;10;TRG DELA IN DELOVNI POGOJI;1001;Urejanje sistema in podporne dejavnosti na podroèju trga dela ter storitve za trg dela;100101;Urejanje in nadzor na podroèju dela;4639400
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;27;MINISTRSTVO ZA ZDRAVJE;2711;Ministrstvo za zdravje;03;ZUNANJA POLITIKA IN MEDNARODNO RAZVOJNO SODELOVANJE;0303;Mednarodno razvojno sodelovanje in humanitarna pomoè;030302;Èlanstvo v mednarodnih institucijah;489000
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;27;MINISTRSTVO ZA ZDRAVJE;2711;Ministrstvo za zdravje;17;ZDRAVSTVENO VARSTVO;1701;Urejanje sistema in podporne dejavnosti na podroèju zdravstvenega varstva;170101;Urejanje in razvoj na podroèju zdravstva;13571015
A;Bilanca odhodkov;2;VLADNI PRORAÈUNSKI UPORABNIKI;27;MINISTRSTVO ZA ZDRAVJE;2711;Ministrstvo za zdravje;17;ZDRAVSTVENO VARSTVO;1701;Urejanje sistema in podporne dejavnosti na podroèju zdravstvenega varstva;170102;Podporne dejavnosti in nadzor na podroèju zdravstva;1942667
